name,agents_average_initial_opinion,technology_success_rate,final_adaption
4_16_4_1,0.6,0.4,7.888189409962143e-05
4_16_4_2,0.6,0.4,2.049150651797708e-05
4_16_4_3,0.6,0.4,9.311167012593585e-07
4_16_4_4,0.6,0.4,5.28401994385141e-06
4_16_4_5,0.6,0.4,0.00014231645480955514
0_16_5_0,0.6,0.5,0.0014925289768397084
0_16_5_1,0.6,0.5,0.0039928702826354055
0_16_5_2,0.6,0.5,0.0005907292936454132
0_16_5_3,0.6,0.5,6.230090159584737e-05
0_16_5_4,0.6,0.5,0.001650363145144087
0_16_5_5,0.6,0.5,0.003239468352204783
1_16_5_0,0.6,0.5,0.00027045907664584106
1_16_5_1,0.6,0.5,0.0024152748336729187
1_16_5_2,0.6,0.5,0.0016968742420105615
1_16_5_3,0.6,0.5,0.0005363649111035984
1_16_5_4,0.6,0.5,0.00033245007737973985
1_16_5_5,0.6,0.5,0.001475536245886989
2_16_5_0,0.6,0.5,0.0034376139577140525
2_16_5_1,0.6,0.5,0.0032802109132306716
2_16_5_2,0.6,0.5,0.00047324195183671915
2_16_5_3,0.6,0.5,0.00018398455775107345
2_16_5_4,0.6,0.5,0.0011473381263445617
2_16_5_5,0.6,0.5,0.000635813423356133
3_16_5_0,0.6,0.5,0.0003766611562485842
3_16_5_1,0.6,0.5,0.0013613629596089883
3_16_5_2,0.6,0.5,0.0001588502745716062
3_16_5_3,0.6,0.5,0.00010283206227444176
3_16_5_4,0.6,0.5,0.0002182476942463655
3_16_5_5,0.6,0.5,0.0005062092786223526
4_16_5_0,0.6,0.5,0.0021305617498896534
4_16_5_1,0.6,0.5,0.0019264865153961986
4_16_5_2,0.6,0.5,0.00029557221685178406
4_16_5_3,0.6,0.5,0.0004988262773390715
4_16_5_4,0.6,0.5,0.0006954644725013135
4_16_5_5,0.6,0.5,0.0012929986832713489
0_16_6_0,0.6,0.6,0.023314824047364985
0_16_6_1,0.6,0.6,0.05824346112141418
0_16_6_2,0.6,0.6,0.0111078649369797
0_16_6_3,0.6,0.6,0.01015740259413396
0_16_6_4,0.6,0.6,0.043154389566124655
0_16_6_5,0.6,0.6,0.030896717896241283
1_16_6_0,0.6,0.6,0.0077890956326114565
1_16_6_1,0.6,0.6,0.03883970150605893
1_16_6_2,0.6,0.6,0.017229369419654934
1_16_6_3,0.6,0.6,0.023444672143038955
1_16_6_4,0.6,0.6,0.003876929014541365
1_16_6_5,0.6,0.6,0.033317064673960714
2_16_6_0,0.6,0.6,0.02430361101366471
2_16_6_1,0.6,0.6,0.04061476826740927
2_16_6_2,0.6,0.6,0.023394918229376838
2_16_6_3,0.6,0.6,0.016085241218368414
2_16_6_4,0.6,0.6,0.017066357583220743
2_16_6_5,0.6,0.6,0.021588143353020364
3_16_6_0,0.6,0.6,0.03292254637205173
3_16_6_1,0.6,0.6,0.051746673865337475
3_16_6_2,0.6,0.6,0.020801803921461713
3_16_6_3,0.6,0.6,0.008152357045389559
3_16_6_4,0.6,0.6,0.024727084275611474
3_16_6_5,0.6,0.6,0.02719396413000019
4_16_6_0,0.6,0.6,0.026562251068987006
4_16_6_1,0.6,0.6,0.045385988036698625
4_16_6_2,0.6,0.6,0.02845052067235629
4_16_6_3,0.6,0.6,0.02728049423806244
4_16_6_4,0.6,0.6,0.01573503743226578
4_16_6_5,0.6,0.6,0.03361268262899116
0_16_7_0,0.6,0.7,0.16581699326343396
0_16_7_1,0.6,0.7,0.3247964247478542
0_16_7_2,0.6,0.7,0.26951420815593674
0_16_7_3,0.6,0.7,0.24539981427638397
0_16_7_4,0.6,0.7,0.3623059892116263
0_16_7_5,0.6,0.7,0.332949713597551
1_16_7_0,0.6,0.7,0.26671502170928474
1_16_7_1,0.6,0.7,0.3208130026681622
1_16_7_2,0.6,0.7,0.2743940195526673
1_16_7_3,0.6,0.7,0.38232642677786766
1_16_7_4,0.6,0.7,0.34748112104424234
1_16_7_5,0.6,0.7,0.29139565097193376
2_16_7_0,0.6,0.7,0.2774555000609992
2_16_7_1,0.6,0.7,0.3507146443709495
2_16_7_2,0.6,0.7,0.3886559553071306
2_16_7_3,0.6,0.7,0.3655664274865906
2_16_7_4,0.6,0.7,0.2936546186813531
2_16_7_5,0.6,0.7,0.3745104573918443
3_16_7_0,0.6,0.7,0.41416119066597995
3_16_7_1,0.6,0.7,0.4506766420296942
3_16_7_2,0.6,0.7,0.4169420283525175
3_16_7_3,0.6,0.7,0.40963661217423064
3_16_7_4,0.6,0.7,0.47185277499986034
3_16_7_5,0.6,0.7,0.40104074139205065
4_16_7_0,0.6,0.7,0.46223770799559255
4_16_7_1,0.6,0.7,0.5341041460293213
4_16_7_2,0.6,0.7,0.6104844808751856
4_16_7_3,0.6,0.7,0.5852345007315998
4_16_7_4,0.6,0.7,0.5452753027371551
4_16_7_5,0.6,0.7,0.5277940495356858
0_16_8_0,0.6,0.8,0.990445971544166
0_16_8_1,0.6,0.8,0.9629091144357447
0_16_8_2,0.6,0.8,0.9794196749668318
0_16_8_3,0.6,0.8,0.9957799096637249
0_16_8_4,0.6,0.8,0.9834133915274497
0_16_8_5,0.6,0.8,0.9841846483650588
1_16_8_0,0.6,0.8,0.990445971544166
1_16_8_1,0.6,0.8,0.9803690540444292
1_16_8_2,0.6,0.8,0.978406755537046
1_16_8_3,0.6,0.8,0.9949435365403038
1_16_8_4,0.6,0.8,0.9645392068503453
1_16_8_5,0.6,0.8,0.97980814162692
2_16_8_0,0.6,0.8,0.990445971544166
2_16_8_1,0.6,0.8,0.9909874088413233
2_16_8_2,0.6,0.8,0.9736085788506387
2_16_8_3,0.6,0.8,0.9966083415222953
2_16_8_4,0.6,0.8,0.9893658920077615
2_16_8_5,0.6,0.8,0.9220521393519692
3_16_8_0,0.6,0.8,0.990445971544166
3_16_8_1,0.6,0.8,0.9713088372096602
3_16_8_2,0.6,0.8,0.9667391344762043
3_16_8_3,0.6,0.8,0.9999998341477725
3_16_8_4,0.6,0.8,0.9076544830197367
3_16_8_5,0.6,0.8,0.9748213433567436
4_16_8_0,0.6,0.8,0.990445971544166
4_16_8_1,0.6,0.8,0.9803482734529997
4_16_8_2,0.6,0.8,0.9745261866965632
4_16_8_3,0.6,0.8,0.9975652113127887
4_16_8_4,0.6,0.8,0.9653338138199857
4_16_8_5,0.6,0.8,0.970122436179844
0_16_9_0,0.6,0.9,0.990445971544166
0_16_9_1,0.6,0.9,0.9629091144357447
0_16_9_2,0.6,0.9,0.9768837375211042
0_16_9_3,0.6,0.9,0.9963971047327951
0_16_9_4,0.6,0.9,0.9958975708429811
0_16_9_5,0.6,0.9,0.9965955348905042
1_16_9_0,0.6,0.9,0.990445971544166
1_16_9_1,0.6,0.9,0.9803482734529997
1_16_9_2,0.6,0.9,0.9730701232352328
1_16_9_3,0.6,0.9,0.9951096166703294
1_16_9_4,0.6,0.9,0.9808025614033204
1_16_9_5,0.6,0.9,0.9904275831310566
2_16_9_0,0.6,0.9,0.990445971544166
2_16_9_1,0.6,0.9,0.9909874088413233
2_16_9_2,0.6,0.9,0.9707342796342224
2_16_9_3,0.6,0.9,0.9962041729957185
2_16_9_4,0.6,0.9,0.9933593957416533
2_16_9_5,0.6,0.9,0.9900774880492219
3_16_9_0,0.6,0.9,0.990445971544166
3_16_9_1,0.6,0.9,0.971276683657923
3_16_9_2,0.6,0.9,0.9643843923326517
3_16_9_3,0.6,0.9,0.9999953400331304
3_16_9_4,0.6,0.9,0.9989401704581773
3_16_9_5,0.6,0.9,0.9958161015638544
4_16_9_0,0.6,0.9,0.990445971544166
4_16_9_1,0.6,0.9,0.9803482734529997
4_16_9_2,0.6,0.9,0.9678632742693454
4_16_9_3,0.6,0.9,0.9949124243087475
4_16_9_4,0.6,0.9,0.9899996537734057
4_16_9_5,0.6,0.9,0.9897265262359479
0_16_10_0,0.6,1.0,0.990445971544166
0_16_10_1,0.6,1.0,0.9628649229127978
0_16_10_2,0.6,1.0,0.9749962327265755
0_16_10_3,0.6,1.0,0.9968178044852832
0_16_10_4,0.6,1.0,0.9969277617650675
0_16_10_5,0.6,1.0,0.9968045970262613
1_16_10_0,0.6,1.0,0.990445971544166
1_16_10_1,0.6,1.0,0.9803482734529997
1_16_10_2,0.6,1.0,0.9664401971012568
1_16_10_3,0.6,1.0,0.9952268966592911
1_16_10_4,0.6,1.0,0.9912097922210531
1_16_10_5,0.6,1.0,0.9908081328687217
2_16_10_0,0.6,1.0,0.990445971544166
2_16_10_1,0.6,1.0,0.9909696896584391
2_16_10_2,0.6,1.0,0.9695673000581457
2_16_10_3,0.6,1.0,0.9962263397607652
2_16_10_4,0.6,1.0,0.9929180607002892
2_16_10_5,0.6,1.0,0.9925644049710329
3_16_10_0,0.6,1.0,0.990445971544166
3_16_10_1,0.6,1.0,0.971276683657923
3_16_10_2,0.6,1.0,0.9624168970868643
3_16_10_3,0.6,1.0,0.9999764282692873
3_16_10_4,0.6,1.0,0.998922742503936
3_16_10_5,0.6,1.0,0.9950896777867291
4_16_10_0,0.6,1.0,0.990445971544166
4_16_10_1,0.6,1.0,0.9803482734529997
4_16_10_2,0.6,1.0,0.9658545426572349
4_16_10_3,0.6,1.0,0.9951300017536108
4_16_10_4,0.6,1.0,0.9899994994656343
4_16_10_5,0.6,1.0,0.9894380118128949
0_17_0_0,0.7,0.0,4.859925744208137e-07
0_17_0_1,0.7,0.0,3.6742694555975563e-10
0_17_0_2,0.7,0.0,3.38230880521546e-13
0_17_0_3,0.7,0.0,7.558368201263671e-16
0_17_0_4,0.7,0.0,4.31419565727701e-13
0_17_0_5,0.7,0.0,2.0308474788769386e-10
1_17_0_0,0.7,0.0,4.859925744208137e-07
1_17_0_1,0.7,0.0,2.6035712218163857e-08
1_17_0_2,0.7,0.0,6.942059888543872e-11
1_17_0_3,0.7,0.0,6.8193653461187525e-15
1_17_0_4,0.7,0.0,1.5911494901046415e-14
1_17_0_5,0.7,0.0,6.764161508212208e-10
2_17_0_0,0.7,0.0,4.323153135973672e-07
2_17_0_1,0.7,0.0,5.690106047300526e-09
2_17_0_2,0.7,0.0,1.2479029432531799e-11
2_17_0_3,0.7,0.0,3.508898702861552e-16
2_17_0_4,0.7,0.0,8.855026896727628e-14
2_17_0_5,0.7,0.0,9.114521661835432e-11
3_17_0_0,0.7,0.0,4.859925744208137e-07
3_17_0_1,0.7,0.0,1.9751387813774757e-10
3_17_0_2,0.7,0.0,6.399083042365512e-12
3_17_0_3,0.7,0.0,2.766546607464753e-14
3_17_0_4,0.7,0.0,3.4263215120453133e-14
3_17_0_5,0.7,0.0,1.863183477479361e-10
4_17_0_0,0.7,0.0,4.323153135973672e-07
4_17_0_1,0.7,0.0,3.5942637953793326e-09
4_17_0_2,0.7,0.0,3.939887700885759e-11
4_17_0_3,0.7,0.0,1.7161756374843796e-14
4_17_0_4,0.7,0.0,3.147279257788022e-13
4_17_0_5,0.7,0.0,5.48870577339849e-10
0_17_1_0,0.7,0.1,2.1548425741092835e-06
0_17_1_1,0.7,0.1,3.9920966973214055e-08
0_17_1_2,0.7,0.1,5.50763788754902e-11
0_17_1_3,0.7,0.1,6.566956668604068e-13
0_17_1_4,0.7,0.1,2.51694360049582e-10
0_17_1_5,0.7,0.1,1.2561786701046958e-08
1_17_1_0,0.7,0.1,6.039705594592203e-08
1_17_1_1,0.7,0.1,1.166764554058652e-06
1_17_1_2,0.7,0.1,2.0881835392644265e-09
1_17_1_3,0.7,0.1,3.145723330249983e-11
1_17_1_4,0.7,0.1,2.461450236246063e-11
1_17_1_5,0.7,0.1,1.4999488834553972e-08
2_17_1_0,0.7,0.1,1.9725647075564934e-06
2_17_1_1,0.7,0.1,1.3262143281790998e-07
2_17_1_2,0.7,0.1,1.1164950926112798e-09
2_17_1_3,0.7,0.1,9.909648498939496e-15
2_17_1_4,0.7,0.1,3.507821263180428e-12
2_17_1_5,0.7,0.1,9.278137742953421e-09
3_17_1_0,0.7,0.1,3.341523097212116e-08
3_17_1_1,0.7,0.1,1.5366813406365226e-08
3_17_1_2,0.7,0.1,5.5175039233100876e-11
3_17_1_3,0.7,0.1,7.696069967636862e-12
3_17_1_4,0.7,0.1,4.7238644893686626e-12
3_17_1_5,0.7,0.1,9.743165256217016e-10
4_17_1_0,0.7,0.1,1.956075430894596e-06
4_17_1_1,0.7,0.1,2.3207679594007408e-07
4_17_1_2,0.7,0.1,6.480355161040683e-09
4_17_1_3,0.7,0.1,1.4644698649838422e-11
4_17_1_4,0.7,0.1,2.962450352661181e-12
4_17_1_5,0.7,0.1,1.0194754520785892e-08
0_17_2_0,0.7,0.2,6.921086622399467e-07
0_17_2_1,0.7,0.2,6.554535752539114e-07
0_17_2_2,0.7,0.2,4.108829409534518e-09
0_17_2_3,0.7,0.2,2.595033542798129e-10
0_17_2_4,0.7,0.2,2.7956229044904726e-08
0_17_2_5,0.7,0.2,2.6779722534076664e-07
1_17_2_0,0.7,0.2,4.383236520623787e-06
1_17_2_1,0.7,0.2,4.298534766754025e-06
1_17_2_2,0.7,0.2,5.083714027155317e-08
1_17_2_3,0.7,0.2,2.2035091946680167e-09
1_17_2_4,0.7,0.2,1.915460714752989e-09
1_17_2_5,0.7,0.2,5.226388257343589e-07
2_17_2_0,0.7,0.2,6.257675765370133e-07
2_17_2_1,0.7,0.2,8.536604164830126e-08
2_17_2_2,0.7,0.2,2.8141496280702523e-08
2_17_2_3,0.7,0.2,1.1375926845170022e-10
2_17_2_4,0.7,0.2,3.372454162857416e-10
2_17_2_5,0.7,0.2,5.747655236613852e-08
3_17_2_0,0.7,0.2,1.425155052303264e-06
3_17_2_1,0.7,0.2,3.098634946468489e-07
3_17_2_2,0.7,0.2,1.0020057468572096e-08
3_17_2_3,0.7,0.2,3.953429101501805e-10
3_17_2_4,0.7,0.2,2.7326044056170067e-08
3_17_2_5,0.7,0.2,2.0915753733814097e-07
4_17_2_0,0.7,0.2,5.918661291388117e-06
4_17_2_1,0.7,0.2,4.026517278364198e-05
4_17_2_2,0.7,0.2,7.496119046967048e-08
4_17_2_3,0.7,0.2,8.834469963906517e-10
4_17_2_4,0.7,0.2,4.855953560735743e-10
4_17_2_5,0.7,0.2,2.0905871429539852e-07
0_17_3_0,0.7,0.3,2.7023517784060997e-06
0_17_3_1,0.7,0.3,6.48900942560191e-05
0_17_3_2,0.7,0.3,3.0915483719723576e-07
0_17_3_3,0.7,0.3,2.9498775644599973e-07
0_17_3_4,0.7,0.3,3.747052784226055e-07
0_17_3_5,0.7,0.3,8.50313915434305e-06
1_17_3_0,0.7,0.3,1.4658097227241179e-05
1_17_3_1,0.7,0.3,3.652935465305341e-05
1_17_3_2,0.7,0.3,2.4235538744522615e-06
1_17_3_3,0.7,0.3,6.052722391344935e-06
1_17_3_4,0.7,0.3,6.591955669239359e-09
1_17_3_5,0.7,0.3,1.1197206052596685e-05
2_17_3_0,0.7,0.3,1.4507177534093595e-05
2_17_3_1,0.7,0.3,1.4949981041368326e-05
2_17_3_2,0.7,0.3,1.405075269545543e-06
2_17_3_3,0.7,0.3,1.1057892041491651e-07
2_17_3_4,0.7,0.3,4.222662275238917e-08
2_17_3_5,0.7,0.3,1.6492570518059527e-06
3_17_3_0,0.7,0.3,8.852872909206538e-05
3_17_3_1,0.7,0.3,1.713199845634526e-05
3_17_3_2,0.7,0.3,1.5491499800703795e-06
3_17_3_3,0.7,0.3,3.488873722001017e-07
3_17_3_4,0.7,0.3,7.223138193774253e-08
3_17_3_5,0.7,0.3,5.166020907781358e-06
4_17_3_0,0.7,0.3,1.3702893186547136e-05
4_17_3_1,0.7,0.3,3.171442450266677e-05
4_17_3_2,0.7,0.3,4.309110228535409e-06
4_17_3_3,0.7,0.3,2.396932332987451e-07
4_17_3_4,0.7,0.3,1.4035440070549788e-07
4_17_3_5,0.7,0.3,1.8645733328871717e-06
0_17_4_0,0.7,0.4,4.7535058008794354e-05
0_17_4_1,0.7,0.4,0.000516926844580271
0_17_4_2,0.7,0.4,3.2243468465758315e-05
0_17_4_3,0.7,0.4,0.00013579953609133244
0_17_4_4,0.7,0.4,1.9648333150568438e-05
0_17_4_5,0.7,0.4,0.0002339265309443411
1_17_4_0,0.7,0.4,3.783977110039502e-05
1_17_4_1,0.7,0.4,0.0005415989075962511
1_17_4_2,0.7,0.4,9.353320311775756e-05
1_17_4_3,0.7,0.4,0.00020688454080457574
1_17_4_4,0.7,0.4,1.2346466654458363e-05
1_17_4_5,0.7,0.4,9.935819256144642e-05
2_17_4_0,0.7,0.4,0.0005469841877378609
2_17_4_1,0.7,0.4,0.00023096617488638468
2_17_4_2,0.7,0.4,1.5377803371677632e-05
2_17_4_3,0.7,0.4,4.110800824867356e-05
2_17_4_4,0.7,0.4,1.3337791796228035e-05
2_17_4_5,0.7,0.4,6.503071070534895e-05
3_17_4_0,0.7,0.4,0.00010944480502717412
3_17_4_1,0.7,0.4,0.0003658100008416832
3_17_4_2,0.7,0.4,5.8592348656271454e-05
3_17_4_3,0.7,0.4,9.712403258843813e-06
3_17_4_4,0.7,0.4,1.0151213080180993e-05
3_17_4_5,0.7,0.4,3.9748816138985406e-05
4_17_4_0,0.7,0.4,0.00014250021395359493
4_17_4_1,0.7,0.4,0.0007985380047852141
4_17_4_2,0.7,0.4,0.00011119369336036925
4_17_4_3,0.7,0.4,1.1972862158416026e-05
4_17_4_4,0.7,0.4,3.8990075561139015e-05
4_17_4_5,0.7,0.4,0.00016009114148261787
0_17_5_0,0.7,0.5,0.0021343221541455693
0_17_5_1,0.7,0.5,0.009724493650706474
0_17_5_2,0.7,0.5,0.0012011990712946148
0_17_5_3,0.7,0.5,0.002551411174735862
0_17_5_4,0.7,0.5,0.002350402030046914
0_17_5_5,0.7,0.5,0.0044459153391951094
1_17_5_0,0.7,0.5,0.0009388058475371609
1_17_5_1,0.7,0.5,0.007283245463817895
1_17_5_2,0.7,0.5,0.0037483613983682646
1_17_5_3,0.7,0.5,0.0018499584682785427
1_17_5_4,0.7,0.5,0.000381213785731072
1_17_5_5,0.7,0.5,0.003124674554082823
2_17_5_0,0.7,0.5,0.003090152257259715
2_17_5_1,0.7,0.5,0.011172485776684091
2_17_5_2,0.7,0.5,0.0017056488007586932
2_17_5_3,0.7,0.5,0.0020637527977555
2_17_5_4,0.7,0.5,0.0006774397506362891
2_17_5_5,0.7,0.5,0.0007689728551718928
3_17_5_0,0.7,0.5,0.0013489376691052158
3_17_5_1,0.7,0.5,0.0064008770798234015
3_17_5_2,0.7,0.5,0.001234737309957371
3_17_5_3,0.7,0.5,0.001213193397398813
3_17_5_4,0.7,0.5,0.0005355377055021732
3_17_5_5,0.7,0.5,0.0017105936011999833
4_17_5_0,0.7,0.5,0.0014273559700490864
4_17_5_1,0.7,0.5,0.006640022907750485
4_17_5_2,0.7,0.5,0.0033840182919212263
4_17_5_3,0.7,0.5,0.0010340080792476708
4_17_5_4,0.7,0.5,0.000798606682118026
4_17_5_5,0.7,0.5,0.0018762679705787689
0_17_6_0,0.7,0.6,0.04460719134762914
0_17_6_1,0.7,0.6,0.08728602604579995
0_17_6_2,0.7,0.6,0.0465571075339709
0_17_6_3,0.7,0.6,0.030971893006477014
0_17_6_4,0.7,0.6,0.021293051143827242
0_17_6_5,0.7,0.6,0.04050278867051896
1_17_6_0,0.7,0.6,0.00966169079968549
1_17_6_1,0.7,0.6,0.06301686502109966
1_17_6_2,0.7,0.6,0.060242211108532236
1_17_6_3,0.7,0.6,0.03421014654836581
1_17_6_4,0.7,0.6,0.012862594026973248
1_17_6_5,0.7,0.6,0.037032445793294295
2_17_6_0,0.7,0.6,0.028852304683201758
2_17_6_1,0.7,0.6,0.07210417264212578
2_17_6_2,0.7,0.6,0.02273356754757764
2_17_6_3,0.7,0.6,0.03200230387150678
2_17_6_4,0.7,0.6,0.02000744168702676
2_17_6_5,0.7,0.6,0.021805086091749307
3_17_6_0,0.7,0.6,0.06025932684145498
3_17_6_1,0.7,0.6,0.0937382937773873
3_17_6_2,0.7,0.6,0.047995173411098144
3_17_6_3,0.7,0.6,0.05733154063717734
3_17_6_4,0.7,0.6,0.02849586010015258
3_17_6_5,0.7,0.6,0.050265535115088134
4_17_6_0,0.7,0.6,0.05364671897704881
4_17_6_1,0.7,0.6,0.07644874760003346
4_17_6_2,0.7,0.6,0.04954257088464155
4_17_6_3,0.7,0.6,0.05258059560269766
4_17_6_4,0.7,0.6,0.047271853618766894
4_17_6_5,0.7,0.6,0.05908531941921409
0_17_7_0,0.7,0.7,0.33624577533569694
0_17_7_1,0.7,0.7,0.39678324554546013
0_17_7_2,0.7,0.7,0.3514767583764929
0_17_7_3,0.7,0.7,0.2698142807874961
0_17_7_4,0.7,0.7,0.4380576983053417
0_17_7_5,0.7,0.7,0.4148810988368663
1_17_7_0,0.7,0.7,0.2750385826942393
1_17_7_1,0.7,0.7,0.32661835713349674
1_17_7_2,0.7,0.7,0.4108675735276972
1_17_7_3,0.7,0.7,0.30146067012292543
1_17_7_4,0.7,0.7,0.38299490748101883
1_17_7_5,0.7,0.7,0.5036130527279795
2_17_7_0,0.7,0.7,0.33777033452938576
2_17_7_1,0.7,0.7,0.3986553030953262
2_17_7_2,0.7,0.7,0.30885141487415435
2_17_7_3,0.7,0.7,0.40696755281796293
2_17_7_4,0.7,0.7,0.46773613046774454
2_17_7_5,0.7,0.7,0.405940620104431
3_17_7_0,0.7,0.7,0.45697222668576104
3_17_7_1,0.7,0.7,0.49879821326582957
3_17_7_2,0.7,0.7,0.5500400656319607
3_17_7_3,0.7,0.7,0.64758441422551
3_17_7_4,0.7,0.7,0.5269725171521471
3_17_7_5,0.7,0.7,0.5879910484027145
4_17_7_0,0.7,0.7,0.990445971544166
4_17_7_1,0.7,0.7,0.8110764032598304
4_17_7_2,0.7,0.7,0.5375816177469027
4_17_7_3,0.7,0.7,0.6201599393617783
4_17_7_4,0.7,0.7,0.5170567783992587
4_17_7_5,0.7,0.7,0.6599249412961475
0_17_8_0,0.7,0.8,0.990445971544166
0_17_8_1,0.7,0.8,0.9852111684724323
0_17_8_2,0.7,0.8,0.9733608989015996
0_17_8_3,0.7,0.8,0.9966526591591175
0_17_8_4,0.7,0.8,0.9883258017051404
0_17_8_5,0.7,0.8,0.9892885292303515
1_17_8_0,0.7,0.8,0.990445971544166
1_17_8_1,0.7,0.8,0.9852111684724323
1_17_8_2,0.7,0.8,0.9683930828079101
1_17_8_3,0.7,0.8,0.9999266178320075
1_17_8_4,0.7,0.8,0.9951668870852912
1_17_8_5,0.7,0.8,0.966363085342455
2_17_8_0,0.7,0.8,0.990445971544166
2_17_8_1,0.7,0.8,0.9909874088413233
2_17_8_2,0.7,0.8,0.9610017237045878
2_17_8_3,0.7,0.8,0.9999342877907894
2_17_8_4,0.7,0.8,0.9969412420658053
2_17_8_5,0.7,0.8,0.9692637123127781
3_17_8_0,0.7,0.8,0.990445971544166
3_17_8_1,0.7,0.8,0.9803690540444292
3_17_8_2,0.7,0.8,0.9649509663154968
3_17_8_3,0.7,0.8,0.9999443860691588
3_17_8_4,0.7,0.8,0.976511765959605
3_17_8_5,0.7,0.8,0.954197232542469
4_17_8_0,0.7,0.8,0.990445971544166
4_17_8_1,0.7,0.8,0.9852111684724323
4_17_8_2,0.7,0.8,0.9622803144013365
4_17_8_3,0.7,0.8,0.9996291370781586
4_17_8_4,0.7,0.8,0.9898009945237595
4_17_8_5,0.7,0.8,0.9653867871327154
0_17_9_0,0.7,0.9,0.990445971544166
0_17_9_1,0.7,0.9,0.9852111684724323
0_17_9_2,0.7,0.9,0.9726429009152373
0_17_9_3,0.7,0.9,0.996102527847562
0_17_9_4,0.7,0.9,0.9954579543622236
0_17_9_5,0.7,0.9,0.9977128250045955
1_17_9_0,0.7,0.9,0.990445971544166
1_17_9_1,0.7,0.9,0.9852111684724323
1_17_9_2,0.7,0.9,0.962270341447774
1_17_9_3,0.7,0.9,0.9994917593925168
1_17_9_4,0.7,0.9,0.9952058407888443
1_17_9_5,0.7,0.9,0.997494275553567
2_17_9_0,0.7,0.9,0.990445971544166
2_17_9_1,0.7,0.9,0.9909696896584391
2_17_9_2,0.7,0.9,0.9568553171688925
2_17_9_3,0.7,0.9,0.9992570479516081
2_17_9_4,0.7,0.9,0.9999999861145685
2_17_9_5,0.7,0.9,0.9862785057068963
3_17_9_0,0.7,0.9,0.990445971544166
3_17_9_1,0.7,0.9,0.9803482734529997
3_17_9_2,0.7,0.9,0.9598092913640499
3_17_9_3,0.7,0.9,0.9996516261191227
3_17_9_4,0.7,0.9,0.9954034816728385
3_17_9_5,0.7,0.9,0.9999999920745839
4_17_9_0,0.7,0.9,0.990445971544166
4_17_9_1,0.7,0.9,0.9852111684724323
4_17_9_2,0.7,0.9,0.9596572134586898
4_17_9_3,0.7,0.9,0.999108033059534
4_17_9_4,0.7,0.9,0.9982443483769684
4_17_9_5,0.7,0.9,0.9884241028486422
0_17_10_0,0.7,1.0,0.990445971544166
0_17_10_1,0.7,1.0,0.9852111684724323
0_17_10_2,0.7,1.0,0.9717772642544344
0_17_10_3,0.7,1.0,0.9962694497715011
0_17_10_4,0.7,1.0,0.9951641802441318
0_17_10_5,0.7,1.0,0.9981123856227556
1_17_10_0,0.7,1.0,0.990445971544166
1_17_10_1,0.7,1.0,0.9852111684724323
1_17_10_2,0.7,1.0,0.9557685404985372
1_17_10_3,0.7,1.0,0.9989580920273404
1_17_10_4,0.7,1.0,0.9951304277870465
1_17_10_5,0.7,1.0,0.9992774149699811
2_17_10_0,0.7,1.0,0.990445971544166
2_17_10_1,0.7,1.0,0.9909696896584391
2_17_10_2,0.7,1.0,0.9565487518108979
2_17_10_3,0.7,1.0,0.998527212418947
2_17_10_4,0.7,1.0,0.9999999853797068
2_17_10_5,0.7,1.0,0.9999999917648829
3_17_10_0,0.7,1.0,0.990445971544166
3_17_10_1,0.7,1.0,0.9803482734529997
3_17_10_2,0.7,1.0,0.9579161461921949
3_17_10_3,0.7,1.0,0.9991753726907688
3_17_10_4,0.7,1.0,0.9962505126433296
3_17_10_5,0.7,1.0,0.9999999917578912
4_17_10_0,0.7,1.0,0.990445971544166
4_17_10_1,0.7,1.0,0.9852111684724323
4_17_10_2,0.7,1.0,0.958620061747296
4_17_10_3,0.7,1.0,0.9981270269639849
4_17_10_4,0.7,1.0,0.9987830214914772
4_17_10_5,0.7,1.0,0.9991409843137196
0_18_0_0,0.8,0.0,2.1590386276162262e-06
0_18_0_1,0.8,0.0,3.988741028228725e-08
0_18_0_2,0.8,0.0,6.961977019083036e-11
0_18_0_3,0.8,0.0,1.3921944586363223e-13
0_18_0_4,0.8,0.0,9.231425666303107e-14
0_18_0_5,0.8,0.0,3.555597406481671e-11
1_18_0_0,0.8,0.0,7.776305223015848e-08
1_18_0_1,0.8,0.0,1.5632668393872388e-07
1_18_0_2,0.8,0.0,1.6688933574677116e-09
1_18_0_3,0.8,0.0,1.2031741962007134e-12
1_18_0_4,0.8,0.0,2.4345738710280726e-13
1_18_0_5,0.8,0.0,5.317909388959754e-10
2_18_0_0,0.8,0.0,2.1590386276162262e-06
2_18_0_1,0.8,0.0,8.873002602612288e-08
2_18_0_2,0.8,0.0,4.510885716299718e-10
2_18_0_3,0.8,0.0,9.275149131068372e-16
2_18_0_4,0.8,0.0,3.489279244360286e-14
2_18_0_5,0.8,0.0,6.040004628238849e-10
3_18_0_0,0.8,0.0,2.1590386276162262e-06
3_18_0_1,0.8,0.0,1.7922978674336274e-08
3_18_0_2,0.8,0.0,1.0724911241404927e-10
3_18_0_3,0.8,0.0,5.295546969964028e-13
3_18_0_4,0.8,0.0,2.3077099609059696e-13
3_18_0_5,0.8,0.0,4.73416663411788e-10
4_18_0_0,0.8,0.0,2.1590386276162262e-06
4_18_0_1,0.8,0.0,6.405334323452209e-08
4_18_0_2,0.8,0.0,1.8290089194341202e-09
