name,seed,teams_num,agents_average_initial_opinion,technology_success_rate
0_9_1_0,383329927,1,-0.1,0.1
0_9_1_1,383329927,5,-0.1,0.1
0_9_1_2,383329927,10,-0.1,0.1
0_9_1_3,383329927,15,-0.1,0.1
0_9_1_4,383329927,20,-0.1,0.1
0_9_1_5,383329927,25,-0.1,0.1
0_9_2_0,383329927,1,-0.1,0.2
0_9_2_1,383329927,5,-0.1,0.2
0_9_2_2,383329927,10,-0.1,0.2
0_9_2_3,383329927,15,-0.1,0.2
0_9_2_4,383329927,20,-0.1,0.2
0_9_2_5,383329927,25,-0.1,0.2
0_9_3_0,383329927,1,-0.1,0.3
0_9_3_1,383329927,5,-0.1,0.3
0_9_3_2,383329927,10,-0.1,0.3
0_9_3_3,383329927,15,-0.1,0.3
0_9_3_4,383329927,20,-0.1,0.3
0_9_3_5,383329927,25,-0.1,0.3
0_9_4_0,383329927,1,-0.1,0.4
0_9_4_1,383329927,5,-0.1,0.4
0_9_4_2,383329927,10,-0.1,0.4
0_9_4_3,383329927,15,-0.1,0.4
0_9_4_4,383329927,20,-0.1,0.4
0_9_4_5,383329927,25,-0.1,0.4
0_9_5_0,383329927,1,-0.1,0.5
0_9_5_1,383329927,5,-0.1,0.5
0_9_5_2,383329927,10,-0.1,0.5
0_9_5_3,383329927,15,-0.1,0.5
0_9_5_4,383329927,20,-0.1,0.5
0_9_5_5,383329927,25,-0.1,0.5
0_9_6_0,383329927,1,-0.1,0.6
0_9_6_1,383329927,5,-0.1,0.6
0_9_6_2,383329927,10,-0.1,0.6
0_9_6_3,383329927,15,-0.1,0.6
0_9_6_4,383329927,20,-0.1,0.6
0_9_6_5,383329927,25,-0.1,0.6
0_9_7_0,383329927,1,-0.1,0.7
0_9_7_1,383329927,5,-0.1,0.7
0_9_7_2,383329927,10,-0.1,0.7
0_9_7_3,383329927,15,-0.1,0.7
0_9_7_4,383329927,20,-0.1,0.7
0_9_7_5,383329927,25,-0.1,0.7
0_9_8_0,383329927,1,-0.1,0.8
0_9_8_1,383329927,5,-0.1,0.8
0_9_8_2,383329927,10,-0.1,0.8
0_9_8_3,383329927,15,-0.1,0.8
0_9_8_4,383329927,20,-0.1,0.8
0_9_8_5,383329927,25,-0.1,0.8
0_9_9_0,383329927,1,-0.1,0.9
0_9_9_1,383329927,5,-0.1,0.9
0_9_9_2,383329927,10,-0.1,0.9
0_9_9_3,383329927,15,-0.1,0.9
0_9_9_4,383329927,20,-0.1,0.9
0_9_9_5,383329927,25,-0.1,0.9
0_9_10_0,383329927,1,-0.1,1.0
0_9_10_1,383329927,5,-0.1,1.0
0_9_10_2,383329927,10,-0.1,1.0
0_9_10_3,383329927,15,-0.1,1.0
0_9_10_4,383329927,20,-0.1,1.0
0_9_10_5,383329927,25,-0.1,1.0
0_10_0_0,383329927,1,0.0,0.0
0_10_0_1,383329927,5,0.0,0.0
0_10_0_2,383329927,10,0.0,0.0
0_10_0_3,383329927,15,0.0,0.0
0_10_0_4,383329927,20,0.0,0.0
0_10_0_5,383329927,25,0.0,0.0
0_10_1_0,383329927,1,0.0,0.1
0_10_1_1,383329927,5,0.0,0.1
0_10_1_2,383329927,10,0.0,0.1
0_10_1_3,383329927,15,0.0,0.1
0_10_1_4,383329927,20,0.0,0.1
0_10_1_5,383329927,25,0.0,0.1
0_10_2_0,383329927,1,0.0,0.2
0_10_2_1,383329927,5,0.0,0.2
0_10_2_2,383329927,10,0.0,0.2
0_10_2_3,383329927,15,0.0,0.2
0_10_2_4,383329927,20,0.0,0.2
0_10_2_5,383329927,25,0.0,0.2
0_10_3_0,383329927,1,0.0,0.3
0_10_3_1,383329927,5,0.0,0.3
0_10_3_2,383329927,10,0.0,0.3
0_10_3_3,383329927,15,0.0,0.3
0_10_3_4,383329927,20,0.0,0.3
0_10_3_5,383329927,25,0.0,0.3
0_10_4_0,383329927,1,0.0,0.4
0_10_4_1,383329927,5,0.0,0.4
0_10_4_2,383329927,10,0.0,0.4
0_10_4_3,383329927,15,0.0,0.4
0_10_4_4,383329927,20,0.0,0.4
0_10_4_5,383329927,25,0.0,0.4
0_10_5_0,383329927,1,0.0,0.5
0_10_5_1,383329927,5,0.0,0.5
0_10_5_2,383329927,10,0.0,0.5
0_10_5_3,383329927,15,0.0,0.5
0_10_5_4,383329927,20,0.0,0.5
0_10_5_5,383329927,25,0.0,0.5
0_10_6_0,383329927,1,0.0,0.6
0_10_6_1,383329927,5,0.0,0.6
0_10_6_2,383329927,10,0.0,0.6
0_10_6_3,383329927,15,0.0,0.6
0_10_6_4,383329927,20,0.0,0.6
0_10_6_5,383329927,25,0.0,0.6
0_10_7_0,383329927,1,0.0,0.7
0_10_7_1,383329927,5,0.0,0.7
0_10_7_2,383329927,10,0.0,0.7
0_10_7_3,383329927,15,0.0,0.7
0_10_7_4,383329927,20,0.0,0.7
0_10_7_5,383329927,25,0.0,0.7
0_10_8_0,383329927,1,0.0,0.8
0_10_8_1,383329927,5,0.0,0.8
0_10_8_2,383329927,10,0.0,0.8
0_10_8_3,383329927,15,0.0,0.8
0_10_8_4,383329927,20,0.0,0.8
0_10_8_5,383329927,25,0.0,0.8
0_10_9_0,383329927,1,0.0,0.9
0_10_9_1,383329927,5,0.0,0.9
0_10_9_2,383329927,10,0.0,0.9
0_10_9_3,383329927,15,0.0,0.9
0_10_9_4,383329927,20,0.0,0.9
0_10_9_5,383329927,25,0.0,0.9
0_10_10_0,383329927,1,0.0,1.0
0_10_10_1,383329927,5,0.0,1.0
0_10_10_2,383329927,10,0.0,1.0
0_10_10_3,383329927,15,0.0,1.0
0_10_10_4,383329927,20,0.0,1.0
0_10_10_5,383329927,25,0.0,1.0
0_11_0_0,383329927,1,0.1,0.0
0_11_0_1,383329927,5,0.1,0.0
0_11_0_2,383329927,10,0.1,0.0
0_11_0_3,383329927,15,0.1,0.0
0_11_0_4,383329927,20,0.1,0.0
0_11_0_5,383329927,25,0.1,0.0
0_11_1_0,383329927,1,0.1,0.1
0_11_1_1,383329927,5,0.1,0.1
0_11_1_2,383329927,10,0.1,0.1
0_11_1_3,383329927,15,0.1,0.1
0_11_1_4,383329927,20,0.1,0.1
0_11_1_5,383329927,25,0.1,0.1
0_11_2_0,383329927,1,0.1,0.2
0_11_2_1,383329927,5,0.1,0.2
0_11_2_2,383329927,10,0.1,0.2
0_11_2_3,383329927,15,0.1,0.2
0_11_2_4,383329927,20,0.1,0.2
0_11_2_5,383329927,25,0.1,0.2
0_11_3_0,383329927,1,0.1,0.3
0_11_3_1,383329927,5,0.1,0.3
0_11_3_2,383329927,10,0.1,0.3
0_11_3_3,383329927,15,0.1,0.3
0_11_3_4,383329927,20,0.1,0.3
0_11_3_5,383329927,25,0.1,0.3
0_11_4_0,383329927,1,0.1,0.4
0_11_4_1,383329927,5,0.1,0.4
0_11_4_2,383329927,10,0.1,0.4
0_11_4_3,383329927,15,0.1,0.4
0_11_4_4,383329927,20,0.1,0.4
0_11_4_5,383329927,25,0.1,0.4
0_11_5_0,383329927,1,0.1,0.5
0_11_5_1,383329927,5,0.1,0.5
0_11_5_2,383329927,10,0.1,0.5
0_11_5_3,383329927,15,0.1,0.5
0_11_5_4,383329927,20,0.1,0.5
0_11_5_5,383329927,25,0.1,0.5
0_11_6_0,383329927,1,0.1,0.6
0_11_6_1,383329927,5,0.1,0.6
0_11_6_2,383329927,10,0.1,0.6
0_11_6_3,383329927,15,0.1,0.6
0_11_6_4,383329927,20,0.1,0.6
0_11_6_5,383329927,25,0.1,0.6
0_11_7_0,383329927,1,0.1,0.7
0_11_7_1,383329927,5,0.1,0.7
0_11_7_2,383329927,10,0.1,0.7
0_11_7_3,383329927,15,0.1,0.7
0_11_7_4,383329927,20,0.1,0.7
0_11_7_5,383329927,25,0.1,0.7
0_11_8_0,383329927,1,0.1,0.8
0_11_8_1,383329927,5,0.1,0.8
0_11_8_2,383329927,10,0.1,0.8
0_11_8_3,383329927,15,0.1,0.8
0_11_8_4,383329927,20,0.1,0.8
0_11_8_5,383329927,25,0.1,0.8
0_11_9_0,383329927,1,0.1,0.9
0_11_9_1,383329927,5,0.1,0.9
0_11_9_2,383329927,10,0.1,0.9
0_11_9_3,383329927,15,0.1,0.9
0_11_9_4,383329927,20,0.1,0.9
0_11_9_5,383329927,25,0.1,0.9
0_11_10_0,383329927,1,0.1,1.0
0_11_10_1,383329927,5,0.1,1.0
0_11_10_2,383329927,10,0.1,1.0
0_11_10_3,383329927,15,0.1,1.0
0_11_10_4,383329927,20,0.1,1.0
0_11_10_5,383329927,25,0.1,1.0
0_12_0_0,383329927,1,0.2,0.0
0_12_0_1,383329927,5,0.2,0.0
0_12_0_2,383329927,10,0.2,0.0
0_12_0_3,383329927,15,0.2,0.0
0_12_0_4,383329927,20,0.2,0.0
0_12_0_5,383329927,25,0.2,0.0
0_12_1_0,383329927,1,0.2,0.1
0_12_1_1,383329927,5,0.2,0.1
0_12_1_2,383329927,10,0.2,0.1
0_12_1_3,383329927,15,0.2,0.1
0_12_1_4,383329927,20,0.2,0.1
0_12_1_5,383329927,25,0.2,0.1
0_12_2_0,383329927,1,0.2,0.2
0_12_2_1,383329927,5,0.2,0.2
0_12_2_2,383329927,10,0.2,0.2
0_12_2_3,383329927,15,0.2,0.2
0_12_2_4,383329927,20,0.2,0.2
0_12_2_5,383329927,25,0.2,0.2
0_12_3_0,383329927,1,0.2,0.3
0_12_3_1,383329927,5,0.2,0.3
0_12_3_2,383329927,10,0.2,0.3
0_12_3_3,383329927,15,0.2,0.3
0_12_3_4,383329927,20,0.2,0.3
0_12_3_5,383329927,25,0.2,0.3
0_12_4_0,383329927,1,0.2,0.4
0_12_4_1,383329927,5,0.2,0.4
0_12_4_2,383329927,10,0.2,0.4
0_12_4_3,383329927,15,0.2,0.4
0_12_4_4,383329927,20,0.2,0.4
0_12_4_5,383329927,25,0.2,0.4
0_12_5_0,383329927,1,0.2,0.5
0_12_5_1,383329927,5,0.2,0.5
0_12_5_2,383329927,10,0.2,0.5
0_12_5_3,383329927,15,0.2,0.5
0_12_5_4,383329927,20,0.2,0.5
0_12_5_5,383329927,25,0.2,0.5
0_12_6_0,383329927,1,0.2,0.6
0_12_6_1,383329927,5,0.2,0.6
0_12_6_2,383329927,10,0.2,0.6
0_12_6_3,383329927,15,0.2,0.6
0_12_6_4,383329927,20,0.2,0.6
0_12_6_5,383329927,25,0.2,0.6
0_12_7_0,383329927,1,0.2,0.7
0_12_7_1,383329927,5,0.2,0.7
0_12_7_2,383329927,10,0.2,0.7
0_12_7_3,383329927,15,0.2,0.7
0_12_7_4,383329927,20,0.2,0.7
0_12_7_5,383329927,25,0.2,0.7
0_12_8_0,383329927,1,0.2,0.8
0_12_8_1,383329927,5,0.2,0.8
0_12_8_2,383329927,10,0.2,0.8
0_12_8_3,383329927,15,0.2,0.8
0_12_8_4,383329927,20,0.2,0.8
0_12_8_5,383329927,25,0.2,0.8
0_12_9_0,383329927,1,0.2,0.9
0_12_9_1,383329927,5,0.2,0.9
0_12_9_2,383329927,10,0.2,0.9
0_12_9_3,383329927,15,0.2,0.9
0_12_9_4,383329927,20,0.2,0.9
0_12_9_5,383329927,25,0.2,0.9
0_12_10_0,383329927,1,0.2,1.0
0_12_10_1,383329927,5,0.2,1.0
0_12_10_2,383329927,10,0.2,1.0
0_12_10_3,383329927,15,0.2,1.0
0_12_10_4,383329927,20,0.2,1.0
0_12_10_5,383329927,25,0.2,1.0
0_13_0_0,383329927,1,0.3,0.0
0_13_0_1,383329927,5,0.3,0.0
0_13_0_2,383329927,10,0.3,0.0
0_13_0_3,383329927,15,0.3,0.0
0_13_0_4,383329927,20,0.3,0.0
0_13_0_5,383329927,25,0.3,0.0
0_13_1_0,383329927,1,0.3,0.1
0_13_1_1,383329927,5,0.3,0.1
0_13_1_2,383329927,10,0.3,0.1
0_13_1_3,383329927,15,0.3,0.1
0_13_1_4,383329927,20,0.3,0.1
0_13_1_5,383329927,25,0.3,0.1
0_13_2_0,383329927,1,0.3,0.2
0_13_2_1,383329927,5,0.3,0.2
0_13_2_2,383329927,10,0.3,0.2
0_13_2_3,383329927,15,0.3,0.2
0_13_2_4,383329927,20,0.3,0.2
0_13_2_5,383329927,25,0.3,0.2
0_13_3_0,383329927,1,0.3,0.3
0_13_3_1,383329927,5,0.3,0.3
0_13_3_2,383329927,10,0.3,0.3
0_13_3_3,383329927,15,0.3,0.3
0_13_3_4,383329927,20,0.3,0.3
0_13_3_5,383329927,25,0.3,0.3
0_13_4_0,383329927,1,0.3,0.4
0_13_4_1,383329927,5,0.3,0.4
0_13_4_2,383329927,10,0.3,0.4
0_13_4_3,383329927,15,0.3,0.4
0_13_4_4,383329927,20,0.3,0.4
0_13_4_5,383329927,25,0.3,0.4
0_13_5_0,383329927,1,0.3,0.5
0_13_5_1,383329927,5,0.3,0.5
0_13_5_2,383329927,10,0.3,0.5
0_13_5_3,383329927,15,0.3,0.5
0_13_5_4,383329927,20,0.3,0.5
0_13_5_5,383329927,25,0.3,0.5
0_13_6_0,383329927,1,0.3,0.6
0_13_6_1,383329927,5,0.3,0.6
0_13_6_2,383329927,10,0.3,0.6
0_13_6_3,383329927,15,0.3,0.6
0_13_6_4,383329927,20,0.3,0.6
0_13_6_5,383329927,25,0.3,0.6
0_13_7_0,383329927,1,0.3,0.7
0_13_7_1,383329927,5,0.3,0.7
0_13_7_2,383329927,10,0.3,0.7
0_13_7_3,383329927,15,0.3,0.7
0_13_7_4,383329927,20,0.3,0.7
0_13_7_5,383329927,25,0.3,0.7
0_13_8_0,383329927,1,0.3,0.8
0_13_8_1,383329927,5,0.3,0.8
0_13_8_2,383329927,10,0.3,0.8
0_13_8_3,383329927,15,0.3,0.8
0_13_8_4,383329927,20,0.3,0.8
0_13_8_5,383329927,25,0.3,0.8
0_13_9_0,383329927,1,0.3,0.9
0_13_9_1,383329927,5,0.3,0.9
0_13_9_2,383329927,10,0.3,0.9
0_13_9_3,383329927,15,0.3,0.9
0_13_9_4,383329927,20,0.3,0.9
0_13_9_5,383329927,25,0.3,0.9
0_13_10_0,383329927,1,0.3,1.0
0_13_10_1,383329927,5,0.3,1.0
0_13_10_2,383329927,10,0.3,1.0
0_13_10_3,383329927,15,0.3,1.0
0_13_10_4,383329927,20,0.3,1.0
0_13_10_5,383329927,25,0.3,1.0
0_14_0_0,383329927,1,0.4,0.0
0_14_0_1,383329927,5,0.4,0.0
0_14_0_2,383329927,10,0.4,0.0
0_14_0_3,383329927,15,0.4,0.0
0_14_0_4,383329927,20,0.4,0.0
0_14_0_5,383329927,25,0.4,0.0
0_14_1_0,383329927,1,0.4,0.1
0_14_1_1,383329927,5,0.4,0.1
0_14_1_2,383329927,10,0.4,0.1
0_14_1_3,383329927,15,0.4,0.1
0_14_1_4,383329927,20,0.4,0.1
0_14_1_5,383329927,25,0.4,0.1
0_14_2_0,383329927,1,0.4,0.2
0_14_2_1,383329927,5,0.4,0.2
0_14_2_2,383329927,10,0.4,0.2
0_14_2_3,383329927,15,0.4,0.2
0_14_2_4,383329927,20,0.4,0.2
0_14_2_5,383329927,25,0.4,0.2
0_14_3_0,383329927,1,0.4,0.3
0_14_3_1,383329927,5,0.4,0.3
0_14_3_2,383329927,10,0.4,0.3
0_14_3_3,383329927,15,0.4,0.3
0_14_3_4,383329927,20,0.4,0.3
0_14_3_5,383329927,25,0.4,0.3
0_14_4_0,383329927,1,0.4,0.4
0_14_4_1,383329927,5,0.4,0.4
0_14_4_2,383329927,10,0.4,0.4
0_14_4_3,383329927,15,0.4,0.4
0_14_4_4,383329927,20,0.4,0.4
0_14_4_5,383329927,25,0.4,0.4
0_14_5_0,383329927,1,0.4,0.5
0_14_5_1,383329927,5,0.4,0.5
0_14_5_2,383329927,10,0.4,0.5
0_14_5_3,383329927,15,0.4,0.5
0_14_5_4,383329927,20,0.4,0.5
0_14_5_5,383329927,25,0.4,0.5
0_14_6_0,383329927,1,0.4,0.6
0_14_6_1,383329927,5,0.4,0.6
0_14_6_2,383329927,10,0.4,0.6
0_14_6_3,383329927,15,0.4,0.6
0_14_6_4,383329927,20,0.4,0.6
0_14_6_5,383329927,25,0.4,0.6
0_14_7_0,383329927,1,0.4,0.7
0_14_7_1,383329927,5,0.4,0.7
0_14_7_2,383329927,10,0.4,0.7
0_14_7_3,383329927,15,0.4,0.7
0_14_7_4,383329927,20,0.4,0.7
0_14_7_5,383329927,25,0.4,0.7
0_14_8_0,383329927,1,0.4,0.8
0_14_8_1,383329927,5,0.4,0.8
0_14_8_2,383329927,10,0.4,0.8
0_14_8_3,383329927,15,0.4,0.8
0_14_8_4,383329927,20,0.4,0.8
0_14_8_5,383329927,25,0.4,0.8
0_14_9_0,383329927,1,0.4,0.9
0_14_9_1,383329927,5,0.4,0.9
0_14_9_2,383329927,10,0.4,0.9
0_14_9_3,383329927,15,0.4,0.9
0_14_9_4,383329927,20,0.4,0.9
0_14_9_5,383329927,25,0.4,0.9
0_14_10_0,383329927,1,0.4,1.0
0_14_10_1,383329927,5,0.4,1.0
0_14_10_2,383329927,10,0.4,1.0
0_14_10_3,383329927,15,0.4,1.0
0_14_10_4,383329927,20,0.4,1.0
0_14_10_5,383329927,25,0.4,1.0
0_15_0_0,383329927,1,0.5,0.0
0_15_0_1,383329927,5,0.5,0.0
0_15_0_2,383329927,10,0.5,0.0
0_15_0_3,383329927,15,0.5,0.0
0_15_0_4,383329927,20,0.5,0.0
0_15_0_5,383329927,25,0.5,0.0
0_15_1_0,383329927,1,0.5,0.1
0_15_1_1,383329927,5,0.5,0.1
0_15_1_2,383329927,10,0.5,0.1
0_15_1_3,383329927,15,0.5,0.1
0_15_1_4,383329927,20,0.5,0.1
0_15_1_5,383329927,25,0.5,0.1
0_15_2_0,383329927,1,0.5,0.2
0_15_2_1,383329927,5,0.5,0.2
0_15_2_2,383329927,10,0.5,0.2
0_15_2_3,383329927,15,0.5,0.2
0_15_2_4,383329927,20,0.5,0.2
0_15_2_5,383329927,25,0.5,0.2
0_15_3_0,383329927,1,0.5,0.3
0_15_3_1,383329927,5,0.5,0.3
0_15_3_2,383329927,10,0.5,0.3
0_15_3_3,383329927,15,0.5,0.3
0_15_3_4,383329927,20,0.5,0.3
0_15_3_5,383329927,25,0.5,0.3
0_15_4_0,383329927,1,0.5,0.4
0_15_4_1,383329927,5,0.5,0.4
0_15_4_2,383329927,10,0.5,0.4
0_15_4_3,383329927,15,0.5,0.4
0_15_4_4,383329927,20,0.5,0.4
0_15_4_5,383329927,25,0.5,0.4
0_15_5_0,383329927,1,0.5,0.5
0_15_5_1,383329927,5,0.5,0.5
0_15_5_2,383329927,10,0.5,0.5
0_15_5_3,383329927,15,0.5,0.5
0_15_5_4,383329927,20,0.5,0.5
0_15_5_5,383329927,25,0.5,0.5
0_15_6_0,383329927,1,0.5,0.6
0_15_6_1,383329927,5,0.5,0.6
0_15_6_2,383329927,10,0.5,0.6
0_15_6_3,383329927,15,0.5,0.6
0_15_6_4,383329927,20,0.5,0.6
0_15_6_5,383329927,25,0.5,0.6
0_15_7_0,383329927,1,0.5,0.7
0_15_7_1,383329927,5,0.5,0.7
0_15_7_2,383329927,10,0.5,0.7
0_15_7_3,383329927,15,0.5,0.7
0_15_7_4,383329927,20,0.5,0.7
0_15_7_5,383329927,25,0.5,0.7
0_15_8_0,383329927,1,0.5,0.8
0_15_8_1,383329927,5,0.5,0.8
0_15_8_2,383329927,10,0.5,0.8
0_15_8_3,383329927,15,0.5,0.8
0_15_8_4,383329927,20,0.5,0.8
0_15_8_5,383329927,25,0.5,0.8
0_15_9_0,383329927,1,0.5,0.9
0_15_9_1,383329927,5,0.5,0.9
0_15_9_2,383329927,10,0.5,0.9
0_15_9_3,383329927,15,0.5,0.9
0_15_9_4,383329927,20,0.5,0.9
0_15_9_5,383329927,25,0.5,0.9
0_15_10_0,383329927,1,0.5,1.0
0_15_10_1,383329927,5,0.5,1.0
0_15_10_2,383329927,10,0.5,1.0
0_15_10_3,383329927,15,0.5,1.0
0_15_10_4,383329927,20,0.5,1.0
0_15_10_5,383329927,25,0.5,1.0
0_16_0_0,383329927,1,0.6,0.0
0_16_0_1,383329927,5,0.6,0.0
0_16_0_2,383329927,10,0.6,0.0
0_16_0_3,383329927,15,0.6,0.0
0_16_0_4,383329927,20,0.6,0.0
0_16_0_5,383329927,25,0.6,0.0
0_16_1_0,383329927,1,0.6,0.1
0_16_1_1,383329927,5,0.6,0.1
0_16_1_2,383329927,10,0.6,0.1
0_16_1_3,383329927,15,0.6,0.1
0_16_1_4,383329927,20,0.6,0.1
0_16_1_5,383329927,25,0.6,0.1
0_16_2_0,383329927,1,0.6,0.2
0_16_2_1,383329927,5,0.6,0.2
0_16_2_2,383329927,10,0.6,0.2
0_16_2_3,383329927,15,0.6,0.2
0_16_2_4,383329927,20,0.6,0.2
0_16_2_5,383329927,25,0.6,0.2
0_16_3_0,383329927,1,0.6,0.3
0_16_3_1,383329927,5,0.6,0.3
0_16_3_2,383329927,10,0.6,0.3
0_16_3_3,383329927,15,0.6,0.3
0_16_3_4,383329927,20,0.6,0.3
0_16_3_5,383329927,25,0.6,0.3
0_16_4_0,383329927,1,0.6,0.4
0_16_4_1,383329927,5,0.6,0.4
0_16_4_2,383329927,10,0.6,0.4
0_16_4_3,383329927,15,0.6,0.4
0_16_4_4,383329927,20,0.6,0.4
0_16_4_5,383329927,25,0.6,0.4
0_16_5_0,383329927,1,0.6,0.5
0_16_5_1,383329927,5,0.6,0.5
0_16_5_2,383329927,10,0.6,0.5
0_16_5_3,383329927,15,0.6,0.5
0_16_5_4,383329927,20,0.6,0.5
0_16_5_5,383329927,25,0.6,0.5
0_16_6_0,383329927,1,0.6,0.6
0_16_6_1,383329927,5,0.6,0.6
0_16_6_2,383329927,10,0.6,0.6
0_16_6_3,383329927,15,0.6,0.6
0_16_6_4,383329927,20,0.6,0.6
0_16_6_5,383329927,25,0.6,0.6
0_16_7_0,383329927,1,0.6,0.7
0_16_7_1,383329927,5,0.6,0.7
0_16_7_2,383329927,10,0.6,0.7
0_16_7_3,383329927,15,0.6,0.7
0_16_7_4,383329927,20,0.6,0.7
0_16_7_5,383329927,25,0.6,0.7
0_16_8_0,383329927,1,0.6,0.8
0_16_8_1,383329927,5,0.6,0.8
0_16_8_2,383329927,10,0.6,0.8
0_16_8_3,383329927,15,0.6,0.8
0_16_8_4,383329927,20,0.6,0.8
0_16_8_5,383329927,25,0.6,0.8
0_16_9_0,383329927,1,0.6,0.9
0_16_9_1,383329927,5,0.6,0.9
0_16_9_2,383329927,10,0.6,0.9
0_16_9_3,383329927,15,0.6,0.9
0_16_9_4,383329927,20,0.6,0.9
0_16_9_5,383329927,25,0.6,0.9
0_16_10_0,383329927,1,0.6,1.0
0_16_10_1,383329927,5,0.6,1.0
0_16_10_2,383329927,10,0.6,1.0
0_16_10_3,383329927,15,0.6,1.0
0_16_10_4,383329927,20,0.6,1.0
0_16_10_5,383329927,25,0.6,1.0
0_17_0_0,383329927,1,0.7,0.0
0_17_0_1,383329927,5,0.7,0.0
0_17_0_2,383329927,10,0.7,0.0
0_17_0_3,383329927,15,0.7,0.0
0_17_0_4,383329927,20,0.7,0.0
0_17_0_5,383329927,25,0.7,0.0
0_17_1_0,383329927,1,0.7,0.1
0_17_1_1,383329927,5,0.7,0.1
0_17_1_2,383329927,10,0.7,0.1
0_17_1_3,383329927,15,0.7,0.1
0_17_1_4,383329927,20,0.7,0.1
0_17_1_5,383329927,25,0.7,0.1
0_17_2_0,383329927,1,0.7,0.2
0_17_2_1,383329927,5,0.7,0.2
0_17_2_2,383329927,10,0.7,0.2
0_17_2_3,383329927,15,0.7,0.2
0_17_2_4,383329927,20,0.7,0.2
0_17_2_5,383329927,25,0.7,0.2
0_17_3_0,383329927,1,0.7,0.3
0_17_3_1,383329927,5,0.7,0.3
0_17_3_2,383329927,10,0.7,0.3
0_17_3_3,383329927,15,0.7,0.3
0_17_3_4,383329927,20,0.7,0.3
0_17_3_5,383329927,25,0.7,0.3
0_17_4_0,383329927,1,0.7,0.4
0_17_4_1,383329927,5,0.7,0.4
0_17_4_2,383329927,10,0.7,0.4
0_17_4_3,383329927,15,0.7,0.4
0_17_4_4,383329927,20,0.7,0.4
0_17_4_5,383329927,25,0.7,0.4
0_17_5_0,383329927,1,0.7,0.5
0_17_5_1,383329927,5,0.7,0.5
0_17_5_2,383329927,10,0.7,0.5
0_17_5_3,383329927,15,0.7,0.5
0_17_5_4,383329927,20,0.7,0.5
0_17_5_5,383329927,25,0.7,0.5
0_17_6_0,383329927,1,0.7,0.6
0_17_6_1,383329927,5,0.7,0.6
0_17_6_2,383329927,10,0.7,0.6
0_17_6_3,383329927,15,0.7,0.6
0_17_6_4,383329927,20,0.7,0.6
0_17_6_5,383329927,25,0.7,0.6
0_17_7_0,383329927,1,0.7,0.7
0_17_7_1,383329927,5,0.7,0.7
0_17_7_2,383329927,10,0.7,0.7
0_17_7_3,383329927,15,0.7,0.7
0_17_7_4,383329927,20,0.7,0.7
0_17_7_5,383329927,25,0.7,0.7
0_17_8_0,383329927,1,0.7,0.8
0_17_8_1,383329927,5,0.7,0.8
0_17_8_2,383329927,10,0.7,0.8
0_17_8_3,383329927,15,0.7,0.8
0_17_8_4,383329927,20,0.7,0.8
0_17_8_5,383329927,25,0.7,0.8
0_17_9_0,383329927,1,0.7,0.9
0_17_9_1,383329927,5,0.7,0.9
0_17_9_2,383329927,10,0.7,0.9
0_17_9_3,383329927,15,0.7,0.9
0_17_9_4,383329927,20,0.7,0.9
0_17_9_5,383329927,25,0.7,0.9
0_17_10_0,383329927,1,0.7,1.0
0_17_10_1,383329927,5,0.7,1.0
0_17_10_2,383329927,10,0.7,1.0
0_17_10_3,383329927,15,0.7,1.0
0_17_10_4,383329927,20,0.7,1.0
0_17_10_5,383329927,25,0.7,1.0
0_18_0_0,383329927,1,0.8,0.0
0_18_0_1,383329927,5,0.8,0.0
0_18_0_2,383329927,10,0.8,0.0
0_18_0_3,383329927,15,0.8,0.0
0_18_0_4,383329927,20,0.8,0.0
0_18_0_5,383329927,25,0.8,0.0
0_18_1_0,383329927,1,0.8,0.1
0_18_1_1,383329927,5,0.8,0.1
0_18_1_2,383329927,10,0.8,0.1
0_18_1_3,383329927,15,0.8,0.1
0_18_1_4,383329927,20,0.8,0.1
0_18_1_5,383329927,25,0.8,0.1
0_18_2_0,383329927,1,0.8,0.2
0_18_2_1,383329927,5,0.8,0.2
0_18_2_2,383329927,10,0.8,0.2
0_18_2_3,383329927,15,0.8,0.2
0_18_2_4,383329927,20,0.8,0.2
0_18_2_5,383329927,25,0.8,0.2
0_18_3_0,383329927,1,0.8,0.3
0_18_3_1,383329927,5,0.8,0.3
0_18_3_2,383329927,10,0.8,0.3
0_18_3_3,383329927,15,0.8,0.3
0_18_3_4,383329927,20,0.8,0.3
0_18_3_5,383329927,25,0.8,0.3
0_18_4_0,383329927,1,0.8,0.4
0_18_4_1,383329927,5,0.8,0.4
0_18_4_2,383329927,10,0.8,0.4
0_18_4_3,383329927,15,0.8,0.4
0_18_4_4,383329927,20,0.8,0.4
0_18_4_5,383329927,25,0.8,0.4
0_18_5_0,383329927,1,0.8,0.5
0_18_5_1,383329927,5,0.8,0.5
0_18_5_2,383329927,10,0.8,0.5
0_18_5_3,383329927,15,0.8,0.5
0_18_5_4,383329927,20,0.8,0.5
0_18_5_5,383329927,25,0.8,0.5
0_18_6_0,383329927,1,0.8,0.6
0_18_6_1,383329927,5,0.8,0.6
0_18_6_2,383329927,10,0.8,0.6
0_18_6_3,383329927,15,0.8,0.6
0_18_6_4,383329927,20,0.8,0.6
0_18_6_5,383329927,25,0.8,0.6
0_18_7_0,383329927,1,0.8,0.7
0_18_7_1,383329927,5,0.8,0.7
